midx,problem,graphID,#nodes,depth,prfV,bubble_nids
23267,47,5427,165,12,"[120, 128, 146, 154]",[]
34889,69,1284,695,13,[],[]
20453,42,1378,111,11,[],[]
16511,35,18,188,13,"[150, 157, 164]",[]
42225,82,1103,79,11,[],[]
36787,72,1160,191,16,"[165, 172, 179]",[]
224,1,1935,159,13,"[71, 83]",[]
26748,53,807,186,10,"[142, 150, 167, 175]",[]
31022,61,251,142,14,"[120, 131]",[]
13212,29,275,125,12,"[93, 102]",[]
2568,103,1191,257,19,"[159, 187, 215]",[]
25733,51,836,460,15,"[346, 356, 377, 387, 435, 445]",[249]
10389,23,949,184,11,"[87, 95, 164, 172]",[]
13717,3,2758,113,13,[],[]
41708,80,985,245,12,"[142, 148]",[]
50518,97,3668,140,12,"[122, 130]",[]
31920,63,1544,235,14,"[183, 193, 214, 224]",[]
18355,38,966,186,17,"[171, 177]",[]
42686,82,917,96,12,[],[]
31559,62,2432,122,11,[],[]
5559,15,150,178,13,"[164, 170]",[]
18677,39,238,474,13,"[412, 420, 437, 445, 460, 466]",[]
7960,2,1088,422,14,"[357, 366, 375, 402, 410]",[]
47104,90,619,185,12,"[157, 171]",[]
25136,50,2370,91,13,[],[]
33643,66,360,281,13,[],[]
45644,88,874,124,14,"[85, 95]",[]
10301,23,794,141,12,[],[]
43840,85,1599,141,18,[],[]
18840,39,915,436,13,"[364, 380, 396, 412]",[284]
26950,54,146,111,12,"[98, 104]",[]
34583,68,659,169,13,"[90, 96, 137, 146, 155]",[]
4013,12,1127,164,16,"[150, 156]",[]
49644,95,994,119,11,[],[]
15431,33,1378,156,13,"[142, 148]",[]
29695,59,660,327,17,[],[]
25855,52,1240,230,11,"[168, 178, 199, 209]",[]
15039,32,1692,285,14,"[211, 221, 255, 267]",[]
13883,3,932,105,11,[],[]
27107,54,288,128,16,"[116, 122]",[]
21815,44,931,1896,20,"[117, 125, 159, 176, 193, 210, 227, 274, 288, 302, 316, 357, 368, 379, 414, 422, 460, 468, 499, 513, 527, 541, 582, 593, 604, 639, 647, 685, 693, 721, 732, 743, 779, 787, 825, 833, 858, 866, 896, 904, 946, 954, 988, 1005, 1022, 1039, 1056, 1103, 1117, 1131, 1145, 1186, 1197, 1208, 1243, 1251, 1289, 1297, 1328, 1342, 1356, 1370, 1411, 1422, 1433, 1468, 1476, 1514, 1522, 1550, 1561, 1572, 1608, 1616, 1654, 1662, 1687, 1695, 1725, 1733]",[]
14054,30,1901,112,13,"[98, 104]",[]
43495,84,335,115,11,[],[41]
16666,35,2350,272,14,"[239, 246, 253]",[]
2385,102,799,309,12,"[211, 219, 250, 258, 289, 297]","[97, 149]"
43972,85,2114,219,19,[],[]
47814,92,1380,206,18,[],[]
26474,53,1616,148,12,"[97, 105, 129, 137]",[]
44735,87,1101,137,15,"[123, 129]",[]
21250,43,628,134,11,"[110, 117, 124]",[]
30912,61,1399,87,12,[],[]
5344,14,673,184,14,"[136, 147, 158]",[]
47717,92,1118,384,19,"[357, 363]","[84, 146]"
62,1,1288,126,12,[],[]
14059,30,1927,104,11,"[90, 96]",[]
42091,81,438,308,15,"[271, 281]",[]
39506,77,230,206,11,[],[]
15780,33,36,93,12,[],[]
44329,86,139,256,16,"[145, 155, 187, 193, 222, 237]",[]
25749,51,862,233,14,"[192, 198]",[]
38176,74,77,255,11,"[83, 89, 136, 142]",[]
26616,53,429,193,11,"[146, 154, 176, 184]",[]
31498,62,2106,94,12,"[73, 81]",[]
10244,23,623,124,13,[],[]
49628,95,938,161,11,[],[]
50113,96,922,214,11,[],[]
35359,7,1129,205,16,"[187, 195]",[]
11652,26,434,201,14,"[177, 185]",[]
7932,19,994,182,11,"[138, 146, 163, 171]",[]
8185,2,411,253,12,"[172, 183, 194, 227, 237]",[]
34860,69,1210,579,18,"[351, 359, 550, 558]",[]
46842,90,1833,206,15,"[184, 194]",[]
26706,53,658,134,11,"[56, 63, 117, 124]",[]
49080,94,674,239,13,"[176, 184, 206, 215, 224]",[73]
35973,70,250,200,17,"[186, 192]",[]
39257,77,1041,142,16,"[117, 124, 131]",[]
7419,18,956,393,20,[],[]
7073,18,1522,429,14,[],[]
25760,51,886,287,14,"[229, 235, 268, 276]",[]
33225,65,889,170,13,[],[]
22162,45,2908,116,14,"[103, 109]",[]
23570,48,1736,435,17,[],[]
14729,31,228,706,12,"[261, 284, 307, 330, 353, 376, 399, 452, 475, 498, 521, 544, 567, 590]",[]
48007,92,516,251,11,"[235, 243]",[]
13589,3,2016,121,12,[],[]
17098,36,186,113,13,[],[]
17516,37,1586,138,14,"[105, 113]",[]
26917,54,1320,154,11,"[97, 103]",[]
21287,43,782,134,15,[],[]
14753,31,295,214,11,[],[]
40088,78,555,337,25,[],[]
13620,3,2128,131,12,[],[]
9665,22,47,251,13,"[239, 245]",[]
43337,84,2047,168,10,"[134, 140, 153, 159]",[]
19865,41,1009,208,32,[],[]
37717,73,862,252,13,"[183, 195, 207, 219]",[]
37436,73,1840,180,15,[],[]
7924,19,9,378,16,[],[]
213,1,1878,128,13,[],[]
5267,14,428,647,12,"[579, 600, 621]",[]
16051,34,2117,97,12,[],[]
14257,30,3096,88,9,[],[]
43022,83,4294,331,18,"[317, 323]",[]
49042,94,476,211,13,"[161, 169, 188, 198]",[81]
36784,72,1120,228,16,"[190, 201, 212]",[]
27219,54,70,155,13,"[143, 149]",[]
36686,71,614,207,12,[],[]
38243,74,988,199,13,"[157, 165, 182, 190]",[]
29087,58,475,272,17,[],[]
3899,11,856,163,12,"[149, 155]",[]
241,1,1993,118,12,[],[]
17808,37,820,174,14,[],[]
28788,57,861,246,18,"[228, 236]",[]
24958,50,1589,172,16,"[157, 163]",[]
29086,58,470,176,16,[],[]
14606,31,1670,478,13,"[276, 299, 322, 345, 368, 391, 414]",[]
21786,44,879,431,17,"[63, 74]",[]
47421,91,465,125,10,"[109, 117]",[]
47207,91,111,119,10,"[101, 109]",[]
3532,11,1134,136,12,"[122, 128]",[]
11488,26,122,98,10,[],[]
47587,91,857,64,10,[],[]
49779,96,139,308,12,"[198, 204, 233, 239, 266, 274]",[]
23227,47,4939,306,12,"[125, 133, 157, 165, 253, 261, 285, 293]",[]
25146,50,2397,113,11,"[95, 103]",[]
36619,71,319,159,17,[],[]
6453,16,969,298,11,"[125, 134, 143, 152, 161, 182, 190, 198, 206, 225, 232, 239, 256, 262]",[]
9840,22,84,245,12,"[214, 222]",[]
18842,39,920,354,15,"[296, 308, 320, 332]",[]
21189,43,408,180,13,[],[]
13184,29,202,111,12,"[97, 103]",[]
22184,45,369,145,14,"[119, 127]",[]
49208,95,114,143,11,[],[]
2012,102,1057,324,12,"[159, 167, 186, 196, 278, 286, 303, 311]","[97, 205]"
50351,97,25,115,15,[],[]
12760,28,485,148,11,"[106, 114, 131, 139]",[]
775,10,2105,134,10,"[116, 124]",[]
13605,3,2079,112,12,[],[]
45022,87,632,93,18,[],[]
51146,99,1036,211,11,"[149, 158, 167, 176, 185]",[]
30359,60,1336,155,17,"[123, 132, 141]",[]
28465,57,2088,269,15,"[251, 259]",[]
25874,52,139,207,14,"[148, 158, 179, 189]",[]
46503,9,554,287,12,[],[]
31388,62,1579,185,13,[],[]
34465,68,446,261,17,"[85, 94, 103, 203, 213, 223, 233]",[]
6792,17,60,210,16,"[42, 48, 197, 203]",[]
31004,61,21,133,11,"[115, 124]",[]
27566,55,230,306,13,"[167, 175, 194, 204, 246, 256, 279, 291]",[]
41789,81,1289,260,15,"[200, 210, 237, 247]",[]
49768,96,1284,578,18,"[191, 197, 210, 216, 367, 373, 386, 392, 464, 470, 483, 489, 532, 538, 551, 557]",[]
32524,64,2567,365,23,"[343, 349]",[]
12341,27,757,315,14,"[121, 128, 135, 174, 180, 248, 257, 266, 275, 284]",[]
49321,95,1446,151,10,[],[]
8832,20,719,199,13,[],[]
19681,40,2853,190,11,"[176, 182]",[]
35816,70,1082,228,16,"[204, 210]",[]
16591,35,208,207,12,"[169, 176, 183]",[]
40737,8,1052,265,11,[],"[74, 134]"
17420,37,1119,205,16,"[182, 190]",[]
13175,29,1961,129,11,"[111, 120]",[]
19883,41,1044,122,17,[],[]
16205,34,304,151,13,"[58, 65, 72, 105, 112, 119]",[]
41504,80,470,409,27,[],[]
13815,3,3307,206,13,[],[51]
38494,75,488,229,12,"[205, 212, 219]",[]
13147,29,1881,141,13,"[123, 131]",[]
10264,23,695,122,11,[],[]
23577,48,1749,327,20,"[259, 269, 299, 309]",[]
15319,32,622,282,16,"[266, 274]",[]
21292,43,813,101,11,[],[]
10395,23,958,231,14,"[165, 173, 206, 214]",[]
22116,45,2688,109,11,"[97, 103]",[]
50934,98,2640,149,15,"[56, 62, 117, 123]",[]
15262,32,356,243,16,"[227, 235]",[]
51230,99,1421,234,11,"[160, 166, 179, 185, 198, 204, 217, 223]",[]
45106,87,822,89,15,"[75, 81]",[]
30171,6,3883,198,13,[],[]
24249,49,832,158,16,"[123, 131]",[]
39217,76,919,200,10,"[174, 181, 188]",[]
19041,4,1835,225,16,"[120, 133, 192, 205]",[]
13085,29,1701,130,12,"[118, 124]",[]
25285,50,721,316,21,"[302, 308]",[]
13466,3,1455,126,14,[],[]
7332,18,622,380,20,[],[]
31012,61,225,139,11,"[79, 87]",[]
17359,36,962,152,13,[],[]
4246,12,310,100,14,[],[]
26217,52,5402,80,11,[],[]
11502,26,127,104,13,"[57, 65, 82, 90]",[]
29249,58,869,234,14,[],[]
51529,99,393,283,10,"[209, 215, 228, 234, 247, 253, 266, 272]",[]
20449,42,1353,139,15,[],[]
24456,5,130,202,14,[],[]
23600,48,21,304,24,"[230, 244, 273, 287]",[]
28011,56,2100,407,13,"[395, 401]",[]
31847,63,1302,260,14,"[200, 210, 233, 245]",[]
35839,70,1117,220,15,"[206, 212]",[]
10039,23,128,137,11,"[95, 103, 120, 128]",[]
6682,17,254,228,17,"[190, 198]",[]
21083,43,1751,188,13,"[150, 161, 172]",[]
11784,26,713,81,10,[],[]
13476,3,1499,143,11,[],[]
2802,103,593,150,12,"[116, 125, 134]",[]
21685,44,584,128,10,[],[]
29792,6,1001,233,15,"[208, 216]",[]
5525,15,1344,353,15,"[341, 347]",[]
1737,101,47,201,20,[],[]
9494,22,153,197,14,"[173, 183]",[68]
2552,103,1159,128,14,"[78, 90, 102]",[]
9184,21,202,269,11,"[158, 167, 191, 200, 223, 236, 249]",[]
48959,94,2682,224,13,"[182, 190, 207, 215]",[97]
36142,70,678,194,12,"[133, 139]",[]
50597,97,696,189,10,"[171, 179]",[]
39927,78,1613,199,21,"[99, 116, 133, 150, 167]",[]
29410,59,1370,672,25,[],[]
28455,57,2016,182,14,"[111, 117, 167, 173]",[]
7863,19,611,173,11,[],[]
46448,9,229,514,14,"[300, 310, 357, 367]",[]
11680,26,49,83,13,[],[]
14305,30,3391,163,25,"[145, 153]",[]
14941,32,1276,262,14,[],[]
25106,50,2239,168,11,"[154, 160]",[]
11638,26,412,112,13,"[96, 104]",[]
19053,4,1874,405,17,"[91, 105, 151, 161, 218, 228, 286, 296, 359, 369]",[]
37417,73,1755,303,13,"[195, 215, 235, 255]",[]
16758,35,422,455,16,"[389, 406, 423]","[113, 225]"
8008,2,1202,257,13,"[153, 164, 175, 233, 243]",[]
48819,94,1942,236,13,"[182, 190, 217, 225]",[114]
21571,44,27,204,11,"[184, 193]",[]
21177,43,369,104,12,[],[]
42116,81,563,231,15,"[187, 197]",[]
34864,69,1228,766,14,"[530, 541, 716, 727]",[]
48755,94,1481,204,13,"[151, 159, 185, 193]",[83]
43991,85,2237,240,15,[],[]
7859,19,603,215,11,"[172, 180, 198, 206]",[]
40072,78,493,223,14,[],[128]
28078,56,2518,145,11,[],[]
23678,48,491,311,14,[],[]
20575,42,1712,118,10,[],[]
37162,72,46,231,16,"[205, 212, 219]",[]
11659,26,446,199,18,"[176, 184]",[]
13607,3,2091,112,12,[],[]
37196,72,60,183,16,"[145, 156, 167]",[]
30396,60,145,144,12,"[106, 113, 120]",[]
5641,15,1932,256,13,"[202, 228]",[]
946,10,767,191,13,"[177, 183]",[]
17644,37,234,140,13,[],[]
49099,94,780,219,13,"[177, 185, 202, 210]",[82]
4411,12,862,190,16,"[178, 184]",[]
47739,92,1167,275,19,[],[]
22081,45,2537,130,14,"[118, 124]",[]
23626,48,345,372,14,"[320, 330, 351, 361]",[]
7958,2,1083,320,12,"[217, 227, 248, 258, 294, 306]",[]
31970,63,1716,200,14,[],[]
14828,31,653,165,19,[],[]
40008,78,21,497,26,"[449, 464, 479]",[322]
48084,92,769,243,15,"[227, 235]",[]
40714,79,946,196,14,"[181, 187]",[]
20845,42,956,134,12,[],[]
36946,72,2094,259,16,"[221, 232, 243]",[]
15519,33,1905,141,12,"[127, 133]",[]
33423,66,1380,244,18,[],[]
9218,21,229,313,16,"[260, 268, 296, 304]",[196]
25642,51,691,274,14,[],[]
238,1,1982,95,11,[],[]
28621,57,2944,333,16,"[108, 118, 177, 187, 256, 266, 302, 312]",[]
7366,18,815,353,18,"[339, 345]",[]
19075,4,1966,253,12,"[71, 78, 142, 152, 231, 241]",[]
43080,83,4741,258,17,"[244, 250]",[]
1373,100,365,263,15,"[217, 228, 239]",[]
43958,85,2082,191,18,[],[]
45558,88,62,90,15,[],[]
43381,84,2548,154,10,"[110, 118, 135, 143]",[]
5630,15,1856,137,13,"[119, 127]",[]
26513,53,1715,179,11,"[126, 134, 162, 170]",[]
19596,40,2405,152,13,"[129, 138]",[]
49420,95,289,188,11,[],[]
12024,27,1498,380,15,"[172, 179, 186, 234, 240, 311, 320, 329, 338, 347]",[]
11762,26,65,91,13,[],[]
19616,40,2593,162,13,"[148, 154]",[]
51413,99,2382,221,11,"[147, 153, 166, 172, 185, 191, 204, 210]",[]
3227,104,185,174,17,"[37, 43, 109, 115, 149, 155]",[]
45328,88,14,137,12,[],[]
32478,64,2320,1033,18,"[681, 719, 757, 795, 833, 871, 909, 947]",[]
32410,64,1928,790,12,"[422, 462, 502, 542, 582, 622, 662, 702]",[310]
14075,30,1991,147,13,"[101, 123]",[]
5246,14,331,233,13,"[182, 193, 204]",[]
15904,34,1160,103,11,[],[]
19783,40,367,176,16,"[162, 168]",[]
22386,46,1434,394,16,"[133, 147, 202, 216, 269, 283, 338, 352]",[]
17761,37,616,129,16,[],[]
17149,36,337,161,12,[],[]
26967,54,152,125,17,"[89, 102]",[]
31028,61,270,128,10,"[110, 118]",[]
23955,49,1292,217,15,"[158, 166]",[]
37665,73,673,500,13,[],[]
33969,67,186,125,11,[],[]
228,1,1952,105,11,[],[]
232,1,1961,105,10,[],[]
44564,86,60,196,18,"[177, 183]",[]
42929,83,3382,387,19,"[373, 379]",[]
25414,51,177,307,15,"[228, 234, 281, 291]",[]
32952,65,335,118,13,[],[]
1602,101,16,192,18,[],[]
24736,5,800,212,19,[],[]
30516,60,1848,155,15,"[107, 116, 125]",[]
50382,97,2652,156,8,[],[]
2137,102,137,264,12,"[171, 179, 205, 213, 239, 247]",[]
6394,16,800,364,12,"[89, 99, 109, 119, 129, 139, 164, 173, 182, 191, 200, 223, 231, 239, 247, 268, 275, 282, 296, 302]",[]
1763,101,521,229,19,[],[]
38021,74,27,232,11,"[184, 192, 211, 221]",[]
10798,24,472,195,11,"[163, 169, 182, 188]",[]
20688,42,342,112,10,[],[]
49348,95,1505,188,11,[],[]
4192,12,1600,127,14,"[115, 121]",[]
23262,47,5367,169,12,"[122, 129, 145, 152]",[]
30009,6,2433,258,18,"[244, 250]",[]
25965,52,2242,171,10,"[65, 73, 109, 117, 143, 155]",[]
42813,83,2099,281,18,"[267, 273]",[]
51215,99,137,183,10,[],[]
11134,25,289,79,10,"[65, 71]",[]
44568,86,626,146,15,[],[]
27333,55,1100,262,17,"[241, 249]",[]
48020,92,57,309,18,"[285, 296]",[]
1403,100,486,168,12,"[117, 128, 139]",[]
27467,55,1523,267,12,"[249, 257]",[]
45587,88,728,130,17,"[76, 86]",[]
15025,32,1616,341,16,"[302, 310]",[]
31752,62,671,121,11,"[107, 113]",[]
31127,61,578,116,11,"[89, 98]",[]
8575,20,168,192,12,"[174, 182]",[]
34160,67,337,146,15,[],[]
22806,46,658,372,17,"[116, 126, 184, 198, 266, 280, 340, 350]",[]
28982,58,185,203,23,[],[]
48359,93,1801,206,15,[],[]
29492,59,1624,379,20,[],[]
35102,69,477,668,17,"[244, 252, 439, 447, 576, 584, 631, 639]",[]
26938,54,1409,113,10,[],[]
25279,50,70,138,12,"[116, 124]",[]
44511,86,318,176,13,"[158, 166]",[]
29717,59,738,286,17,[],[]
38266,75,1025,167,10,[],[]
3112,104,1324,91,10,[],[]
44893,87,347,99,15,"[81, 87]",[]
21538,44,156,341,15,"[321, 330]",[]
13195,29,218,206,15,"[192, 198]",[]
41520,80,520,212,11,[],[]
42907,83,3075,354,20,"[336, 344]",[]
2837,103,688,223,11,"[173, 188, 203]",[]
17701,37,412,139,14,"[108, 116]",[]
10963,25,1093,208,19,[],[]
26276,52,5956,114,12,[],[]
22179,45,352,106,12,"[88, 94]",[]
40582,79,5016,191,15,"[176, 182]",[]
10553,24,2054,220,12,"[194, 201, 208]",[]
13459,3,1424,119,13,[],[]
46818,90,1722,149,13,"[135, 141]",[]
50109,96,918,241,13,[],[]
41115,8,738,271,11,[],[78]
25247,50,48,229,10,[],[]
41850,81,1471,280,16,"[133, 143, 164, 174]",[]
10831,24,65,159,12,"[125, 131, 144, 150]",[]
38689,75,925,253,13,"[157, 165, 240, 246]",[]
40027,78,293,297,22,"[261, 272, 283]",[]
47225,91,1151,74,11,[],[]
10305,23,802,159,14,"[86, 94, 142, 150]",[]
45443,88,184,108,13,"[71, 78]",[]
41684,80,919,385,22,"[371, 377]",[]
8165,2,376,298,14,"[186, 194, 215, 223, 275, 285]",[]
25521,51,395,291,14,"[214, 222, 269, 277]",[]
9483,22,136,338,17,"[317, 325]",[225]
51438,99,2495,226,12,"[164, 173, 182, 191, 200]",[]
31936,63,1581,341,16,"[274, 286, 311, 323]",[]
35201,69,853,209,11,[],[]
5289,14,476,245,13,"[195, 210, 225]",[]
2008,102,1042,447,13,"[351, 359, 390, 398, 419, 431]","[160, 269]"
7653,19,25,230,16,"[173, 181, 211, 219]",[]
49839,96,283,360,20,"[48, 56, 109, 115, 306, 312, 327, 335]",[]
4067,12,1270,179,15,[],[]
38863,76,1425,184,12,"[153, 160, 167]",[]
32919,65,26,177,13,[],[]
29133,58,593,190,18,[],[]
6072,16,1276,154,13,"[130, 142]",[]
5351,14,691,432,11,"[150, 185, 220, 255, 290, 325, 360]",[]
39323,77,1260,203,13,[],[]
38362,75,243,178,12,"[85, 91, 163, 169]",[]
11815,26,789,102,15,[],[]
5884,15,590,204,13,"[164, 183]",[]
47863,92,1463,402,19,"[390, 396]","[111, 173]"
9441,22,106,209,10,"[197, 203]",[]
46844,90,1835,169,11,"[157, 163]",[]
25332,51,102,266,15,"[179, 185, 247, 255]",[]
47827,92,1400,356,16,"[322, 338]",[]
39033,76,308,267,15,"[223, 234, 245]",[]
8211,2,477,360,15,"[171, 182, 193, 259, 269, 332, 342]",[]
47749,92,1201,333,16,"[302, 314]",[14]
235,1,1976,132,12,"[53, 63]",[]
36238,70,926,197,15,"[183, 189]",[]
5077,14,128,265,12,"[217, 232, 247]",[100]
49363,95,1541,184,12,[],[]
23870,49,1087,178,14,"[166, 172]",[]
26656,53,519,141,13,"[99, 107, 124, 132]",[]
4906,13,735,148,11,"[54, 62, 119, 127]",[]
13128,29,184,187,10,"[173, 179]",[]
22076,45,2509,118,14,"[103, 109]",[]
37078,72,2780,751,16,"[153, 159, 207, 215, 283, 289, 373, 380, 387, 457, 466, 475, 526, 534, 617, 626, 635, 697, 708, 719]",[]
32689,64,350,948,19,"[404, 466, 528, 590, 652, 714, 776, 838]",[202]
4017,12,1138,144,16,"[128, 134]",[]
38717,75,958,248,12,"[224, 231, 238]",[]
22354,46,1075,311,17,"[111, 121, 174, 184, 237, 247, 286, 296]",[]
19303,4,812,117,14,[],[]
42051,81,331,322,15,"[136, 146, 167, 177]",[]
21715,44,721,121,11,[],[]
19180,4,407,189,15,"[107, 119, 162, 174]",[]
32607,64,3063,1092,13,"[388, 470, 552, 634, 716, 798, 880, 962]",[]
6666,17,217,261,15,[],[]
38024,74,273,337,11,"[130, 138, 157, 167]",[]
12455,28,133,107,12,"[92, 98]",[]
35559,7,51,187,12,"[134, 140, 163, 171]",[]
34184,67,409,180,12,[],[]
17158,36,367,237,14,[],[]
25677,51,753,347,14,"[243, 253, 325, 333]",[]
34973,69,158,317,11,"[289, 299]",[]
20162,41,565,192,11,"[108, 118, 128, 138, 148, 158]",[]
7637,19,2360,190,11,"[146, 154, 171, 179]",[]
1250,100,2298,171,12,"[131, 140, 149]",[]
13367,29,891,175,12,"[157, 165]",[]
3551,11,156,158,10,"[144, 150]",[]
39938,78,1678,290,23,[],[166]
40108,78,62,248,9,"[57, 68, 79, 102, 113, 124, 147, 158, 169, 192, 203, 214]",[]
45575,88,683,190,15,[],[]
25011,50,1808,215,11,"[201, 207]",[]
6970,18,1087,323,16,[],[]
29832,6,1220,164,13,[],[]
6175,16,273,383,13,"[106, 116, 126, 136, 146, 156, 182, 191, 200, 209, 218, 242, 250, 258, 266, 288, 295, 302, 317, 323]",[]
34340,68,203,208,11,"[106, 116, 126, 136]",[]
50092,96,890,272,15,[],[]
38830,76,1344,210,10,"[184, 191, 198]",[]
49197,95,1118,167,10,[],[]
41931,81,1808,226,13,"[172, 182, 203, 213]",[]
8453,20,1074,211,16,"[188, 196]",[]
16350,34,842,161,14,"[79, 86, 93, 119, 126, 133]",[]
47892,92,155,397,12,[],[]
22085,45,2551,137,11,"[123, 129]",[]
15421,33,13,132,12,[],[]
17521,37,1604,180,16,[],[]
36230,70,888,171,17,"[157, 163]",[]
33644,66,362,296,14,[],[]
14668,31,1877,191,13,[],[]
10195,23,495,128,11,[],[]
10409,23,986,143,13,"[82, 89, 118, 125]",[]
24078,49,352,133,15,[],[]
27504,55,1606,230,12,[],[]
4426,12,89,211,15,"[193, 201]",[]
12142,27,1929,284,25,[],[]
5140,14,1446,347,12,"[167, 182, 197, 228, 243, 258, 289, 304, 319]",[89]
24267,49,862,126,16,[],[]
19201,4,48,728,19,"[114, 129, 186, 201, 268, 283, 348, 363, 434, 449, 514, 529, 596, 611, 691, 706]",[]
27551,55,189,323,12,"[302, 310]",[]
12736,28,403,126,12,"[78, 84, 109, 117]",[]
898,10,519,139,15,[],[]
12188,27,2101,274,16,"[118, 124, 137, 143, 177, 183, 212, 219, 226, 241, 248, 255]",[]
25661,51,727,317,13,"[261, 267, 294, 304]",[]
37341,73,1377,254,17,"[166, 182, 198, 214]",[]
5078,14,1280,283,13,"[223, 234, 245]",[]
28686,57,3351,158,14,"[140, 148]",[]
38215,74,911,299,18,"[264, 270, 286, 292]",[]
48735,94,1391,187,11,"[157, 165]",[77]
26392,53,1348,195,11,"[151, 159, 176, 184]",[]
14448,31,1191,231,10,"[189, 200, 211]",[]
48062,92,688,330,17,"[312, 320]",[19]
222,1,1923,130,13,"[108, 119]",[]
47798,92,1340,235,18,"[221, 227]",[]
1374,100,367,159,11,"[109, 120, 131]",[]
31259,61,917,111,10,"[61, 67]",[]
7142,18,1764,370,18,[],[]
35727,7,910,173,12,"[155, 163]",[]
22534,46,2310,242,18,[],[]
14659,31,1848,65,11,[],[]
23154,47,4196,102,9,"[65, 72, 87, 94]",[]
21987,45,198,116,9,"[104, 110]",[]
50336,97,2423,149,9,[],[]
49053,94,57,135,10,[],[60]
42949,83,3554,365,18,"[351, 357]",[]
42926,83,3345,256,17,"[242, 248]",[]
19294,4,788,147,15,[],[]
5551,15,1466,151,12,"[115, 133]",[]
1668,101,30,254,14,[],[]
12874,28,868,203,12,"[62, 68, 139, 145, 173, 186]",[]
49564,95,787,136,10,[],[]
4850,13,562,178,11,"[136, 144, 161, 169]",[]
20995,43,1469,133,11,"[62, 71, 80]",[]
39543,77,36,207,16,"[71, 78, 85]",[]
36233,70,897,147,16,[],[]
41486,80,423,528,14,[],[]
43617,84,4126,118,9,"[94, 101, 108]",[]
29277,58,949,151,14,[],[]
22522,46,2242,346,17,"[120, 130, 181, 195, 250, 264, 315, 325]",[]
9126,21,1805,275,13,"[168, 179, 190, 229, 237, 254, 262]",[52]
24368,5,1082,223,12,[],[]
47243,91,119,102,11,[],[]
43245,84,1318,167,11,"[141, 148, 155]",[]
35748,7,939,284,17,"[146, 154, 187, 197, 234, 242, 267, 273]",[]
41353,80,1383,415,12,[],[]
25917,52,1838,181,11,"[129, 139, 160, 170]",[]
11949,27,1228,388,14,"[143, 149, 168, 174, 221, 227, 289, 295, 312, 318, 339, 345, 362, 368]",[]
17153,36,35,176,13,[],[]
10693,24,2579,123,11,[],[]
31413,62,170,106,13,[],[]
27814,56,1031,127,13,"[105, 115]",[]
11648,26,428,132,11,"[118, 124]",[]
9278,21,422,385,18,"[274, 282, 333, 341, 367, 375]",[]
18187,38,347,205,15,"[191, 197]",[]
6759,17,493,182,13,[],[]
47278,91,16,137,12,"[115, 125]",[]
33209,65,863,260,14,[],[]
13624,3,2152,112,12,[],[]
43414,84,2763,148,10,"[124, 131, 138]",[]
40326,79,1882,170,13,"[152, 160]",[]
31069,61,405,113,12,[],[]
28527,57,2383,186,11,"[170, 178]",[]
45851,89,1584,137,11,"[123, 129]",[]
40351,79,2295,138,13,"[122, 130]",[]
38845,76,1386,211,12,"[185, 192, 199]",[]
5678,15,2086,129,9,"[117, 123]",[]
26860,54,1120,137,13,"[123, 129]",[]
22413,46,1624,300,17,[],[]
23385,48,1150,259,20,[],[]
13842,3,515,130,12,[],[]
12882,28,906,166,11,"[116, 124, 143, 153]",[]
10051,23,147,197,12,[],[]
51317,99,1867,232,10,"[158, 164, 177, 183, 196, 202, 215, 221]",[]
19740,40,3009,191,15,"[123, 129, 178, 184]",[]
1700,101,379,297,13,"[257, 265, 273, 281]",[]
17460,37,1440,147,16,[],[]
48076,92,735,300,19,"[286, 292]",[]
38304,75,14,396,13,"[372, 379, 386]",[]
35999,70,317,186,16,"[172, 178]",[]
6939,17,99,260,15,[],[]
46118,89,781,228,15,"[181, 191]",[]
18576,39,1842,351,11,"[283, 293, 312, 320, 335, 341]",[]
41552,80,600,193,11,"[179, 185]",[]
49931,96,496,391,16,"[82, 90, 205, 213, 233, 239, 347, 355, 375, 381]",[]
12920,29,1093,134,13,"[120, 126]",[]
38249,74,995,238,12,"[182, 190, 221, 229]",[]
38254,75,1003,239,14,[],[]
4368,12,736,166,15,"[150, 158]",[]
27050,54,1779,138,11,[],[]
5066,14,1264,428,12,"[240, 247, 254, 315, 322, 329, 396, 403, 410]",[]
32330,64,1339,370,29,"[348, 356]",[167]
34372,68,300,191,12,"[80, 90, 100, 110]",[]
29206,58,738,211,18,[],[]
824,10,228,183,14,"[171, 177]",[]
19097,4,205,505,16,"[105, 117, 171, 187, 249, 265, 329, 341, 389, 401, 455, 471]",[]
37473,73,200,198,21,[],[]
26374,53,1274,196,12,"[146, 154, 173, 183]",[]
42159,81,838,230,17,"[169, 179, 201, 211]",[]
32233,63,834,235,12,[],[]
45450,88,2,210,14,"[164, 174]",[]
13908,30,1145,61,12,[],[]
48104,92,825,198,16,[],[]
31481,62,2046,129,18,[],[]
2471,102,970,321,13,"[208, 216, 258, 266, 301, 309]","[84, 84]"
48252,93,1283,104,9,[],[]
42701,82,99,163,14,"[145, 153]",[]
18391,39,1138,383,11,"[315, 325, 344, 352, 367, 373]",[]
9775,22,698,112,11,"[98, 104]",[]
4422,12,881,135,15,"[117, 123]",[]
48481,93,239,296,14,"[51, 59, 67, 75, 92, 99, 106, 130, 137, 144, 159, 165, 196, 203, 210, 225, 231, 253, 259]",[]
